file_name,y,yhat
Mackenzie_Henry_The-Man-of-Feeling_1771,0.841634908,0.4827599
Moore_George_A-Drama-in-Muslin_1886,0.295802894,0.5585897
Moore_George_A-Mummers-Wife_1885,0.295802894,0.5060412
Moore_George_Confessions-of-a-Young-Man_1888,0.295802894,0.4279073
Moore_George_Esther-Waters_1894,0.590736248,0.4846693
Moore_George_The-Lake_1905,0.295802894,0.5422173
Moore_George_The-Untilled-Field_1903,0.295802894,0.6554837
Munro_Neil_The-New-Road_1914,0.140018459,0.42401895
Nesbit_Edith_The-Railway-Children_1906,0.140018459,0.4514974
Nesbit_Edith_The-Story-of-the-Amulet_1906,0.140018459,0.46405706
Nesbit_Edith_The-Story-of-the-Treasure-Seekers_1899,0.140018459,0.46405706
Nesbit_Edith_The-Wouldbegoods_1901,0.140018459,0.4846693
Stevenson-Grift_Robert-Louis-Fanny-van-de_The-Dynamiter_1885,0.140018459,0.44039136
Stevenson-Osbourne_Robert-Louis-Lloyde_The-Ebb-Tide_1894,0.140018459,0.4514974
Stevenson_Robert-Louis_Dr-Jekyll-and-Mr-Hyde_1886,0.964704756,0.47856277
Stevenson_Robert-Louis_Kidnapped_1886,0.741822487,0.5060412
Stevenson_Robert-Louis_The-Beach-of-Falesa_1892,0.295802894,0.44463116
Stevenson_Robert-Louis_The-Body-Snatcher_1884,0.295802894,0.5422173
Stevenson_Robert-Louis_The-Master-of-Ballantrae_1889,0.446295898,0.5918292
Stevenson_Robert-Louis_The-Silverado-Squatters_1884,0.295802894,0.4042909
Stevenson_Robert-Louis_The-Weir-of-Hermiston_1896,0.295802894,0.54603004
Stevenson_Robert-Louis_Treasure-Island_1883,0.819310567,0.44463116
Swift_Jonathan_A-Modest-Proposal_1729,0.607321825,0.38519552
Swift_Jonathan_A-Tale-of-Tub_1704,0.855231707,0.48042947
Swift_Jonathan_Battle-of-the-Books_1704,0.616047334,0.3517845
Swift_Jonathan_Gullivers-Travels_1726,0.757817352,0.4614604
Walpole_Horace_Otranto_1764,0.910695763,0.4018767
Bennett_Anna-Maria_Agnes-De-Courci_1789,0.140018459,0.48176503
Birmingham_George_The-Red-Hand-of-Ulster_1912,0.140018459,0.56735504
Braddon_Mary_Aurora-Floyd_1863,0.254696506,0.5059833
Braddon_Mary_Lady-Audleys-Secret_1862,0.468904937,0.553139
Braddon_Mary_The-Doctors-Wife_1863,0.254696506,0.5059833
Carleton_William_Fardorougha-the-Miser_1839,0.140018459,0.53510904
Carleton_William_Going-to-Maynooth_1830,0.140018459,0.4540549
Carleton_William_Larry-M-Farlands-Wake_1830,0.140018459,0.4540549
Carleton_William_Ned-M-Keown_1830,0.140018459,0.4540549
Carleton_William_Phil-Purcel_1830,0.140018459,0.4003128
Carleton_William_Shane-Fadhs-Wedding_1830,0.140018459,0.4540549
Carleton_William_The-Battle-of-the-Factions_1830,0.140018459,0.553139
Carleton_William_The-Black-Prophet_1847,0.140018459,0.57708526
Carleton_William_The-Donagh_1830,0.140018459,0.5059833
Carleton_William_The-Emigrants-of-Ahadarra_1847,0.140018459,0.4540549
Carleton_William_The-Geography-of-an-Irish-Oath_1830,0.140018459,0.4540549
Carleton_William_The-Hedge-School_1830,0.140018459,0.4540549
Carleton_William_The-Lianhan-Shee_1830,0.140018459,0.4540549
Carleton_William_The-Lough-Derg-Pilgrim_1830,0.140018459,0.4540549
Carleton_William_The-Midnight-Mass_1830,0.140018459,0.4540549
Carleton_William_The-Party-Fight-and-Funeral_1830,0.140018459,0.4540549
Carleton_William_The-Poor-Scholar_1830,0.140018459,0.4540549
Carleton_William_The-Station_1830,0.140018459,0.4540549
Carleton_William_The-Three-Tasks_1830,0.140018459,0.4540549
Carleton_William_Valentine-M-Clutchy_1845,0.140018459,0.553139
Carroll_Lewis_Alice-in-Wonderland_1865,0.891913292,0.48176503
Carroll_Lewis_Through-the-Looking-Glass_1871,0.724273867,0.4540549
Cholmondeley_Mary_Red-Pottage_1899,0.140018459,0.48176503
Collins_Wilkie_Armadale_1864,0.468554769,0.51168084
Collins_Wilkie_Man-and-Wife_1870,0.468554769,0.5805607
Collins_Wilkie_No-Name_1862,0.846470069,0.5805607
Collins_Wilkie_The-Law-and-the-Lady_1875,0.468554769,0.5805607
Collins_Wilkie_The-Moonstone_1868,0.819310567,0.51168084
Collins_Wilkie_The-Woman-in-White_1859,0.965934469,0.60324
Crockett_S-R_Cleg-Kelly_1896,0.140018459,0.54906064
Fielding_Henry_Amelia_1752,0.616047334,0.5805607
Fielding_Henry_Jonathan-Wilde_1742,0.616047334,0.48176503
Fielding_Henry_Joseph-Andrews_1742,0.607321825,0.5206368
Fielding_Henry_Shamela_1741,0.446295898,0.48176503
Fielding_Henry_Tom-Jones_1749,0.754826396,0.5204563
Grahame_Kenneth_The-Wind-in-the-Willows_1908,0.590736248,0.4540549
Hays_Mary_Memoirs-of-Emma-Courtney_1796,0.358757305,0.48176503
Marryat_Frederick_The-Kings-Own_1830,0.346665952,0.5059833
Mitford_Mary-Russell_Our-Village_1824,0.303809445,0.5426353
Porter_Jane_Thaddeus-of-Warsaw_1803,0.210455878,0.48176503
Porter_Jane_The-Scottish-Chiefs_1810,0.210455878,0.48176503
Radcliffe_Ann_A-Sicilian-Romance_1790,0.681225106,0.48176503
Radcliffe_Ann_The-Italian_1797,0.495313569,0.48176503
Radcliffe_Ann_The-Romance-of-the-Forest_1791,0.803943218,0.48176503
Radcliffe_Ann_Udolpho_1794,0.771293334,0.48176503
Shelley_Mary_Frankenstein_1818,0.811551736,0.48176503
Shelley_Mary_Lodore_1835,0.383441256,0.48176503
Shelley_Mary_Mathilda_1820,0.346665952,0.48176503
Shelley_Mary_Perkin-Warbeck_1830,0.346665952,0.48176503
Shelley_Mary_The-Last-Man_1826,0.771293334,0.48176503
Shelley_Mary_The-Mortal-Immortal_1834,0.383441256,0.48176503
Shelley_Mary_Valperga_1823,0.625028391,0.48176503
Sterne_Laurence_A-Sentimental-Journey_1768,0.568886296,0.48176503
Sterne_Laurence_Tristram-Shandy_1759,0.841634908,0.5059833
Surtees_Robert_Jorrocks-Jaunts-and-Jollities_1831,0.616047334,0.4003128
Thurston_Katherine_John-Chilcote_1904,0.140018459,0.48176503
Wollstonecraft_Mary_Mary_1788,0.295802894,0.48176503
Ainsworth_William-Harrison_Rookwood_1834,0.140018459,0.53254485
Broughton_Rhoda_Cometh-Up-as-a-Flower_1867,0.140018459,0.3319243
Burnett_Frances-Hodgson_The-Secret-Garden_1911,0.846470069,0.383257
Corelli_Marie_The-Sorrows-of-Satan_1895,0.346665952,0.4384119
Doyle_Arthur-Conan_A-Case-of-Identity_1891,0.398637828,0.5066966
Doyle_Arthur-Conan_A-Scandal-in-Bohemia_1891,0.398637828,0.4146355
Doyle_Arthur-Conan_A-Study-in-Scarlet_1887,0.628495891,0.6685264
Doyle_Arthur-Conan_Micah-Clarke_1889,0.295802894,0.4875438
Doyle_Arthur-Conan_Sir-Nigel_1906,0.295802894,0.594349
Doyle_Arthur-Conan_The-Adventure-of-Black-Peter_1905,0.724273867,0.4694858
Doyle_Arthur-Conan_The-Adventure-of-Charles-Augustus-Milverton_1905,0.724273867,0.35857505
Doyle_Arthur-Conan_The-Adventure-of-Solitary-Cyclist_1905,0.724273867,0.48543096
Doyle_Arthur-Conan_The-Adventure-of-the-Abbey-Grange_1905,0.724273867,0.431042
Doyle_Arthur-Conan_The-Adventure-of-the-Beryl-Coronet_1891,0.398637828,0.51388407
Doyle_Arthur-Conan_The-Adventure-of-the-Blue-Carbuncle_1891,0.398637828,0.43974647
Doyle_Arthur-Conan_The-Adventure-of-the-Copper-Beeches_1891,0.295802894,0.5120255
Doyle_Arthur-Conan_The-Adventure-of-the-Dancing-Men_1905,0.724273867,0.45133692
Doyle_Arthur-Conan_The-Adventure-of-the-Empty-House_1905,0.724273867,0.44636276
Doyle_Arthur-Conan_The-Adventure-of-the-Engineers-Thumb_1891,0.398637828,0.48191687
Doyle_Arthur-Conan_The-Adventure-of-the-Golden-Prince-Nez_1905,0.724273867,0.40631723
Doyle_Arthur-Conan_The-Adventure-of-the-Missing-Three-Quarter_1905,0.724273867,0.42711866
Doyle_Arthur-Conan_The-Adventure-of-the-Noble-Bachelor_1891,0.398637828,0.46129483
Doyle_Arthur-Conan_The-Adventure-of-the-Norwood-Builder_1905,0.724273867,0.47516328
Doyle_Arthur-Conan_The-Adventure-of-the-Priory-School_1905,0.724273867,0.6457126
Doyle_Arthur-Conan_The-Adventure-of-the-Second-Stain_1905,0.724273867,0.49081966
Doyle_Arthur-Conan_The-Adventure-of-the-Six-Napoleons_1905,0.724273867,0.38005573
Doyle_Arthur-Conan_The-Adventure-of-the-Speckled-Band_1891,0.398637828,0.44604006
Doyle_Arthur-Conan_The-Adventure-of-the-Three-Students_1905,0.724273867,0.5175209
Doyle_Arthur-Conan_The-Boscombe-Valley-Mystery_1891,0.398637828,0.630991
Doyle_Arthur-Conan_The-Five-Orange-Pips_1891,0.398637828,0.4783968
Doyle_Arthur-Conan_The-Hound-of-the-Baskervilles_1901,0.881283437,0.68929225
Doyle_Arthur-Conan_The-Lost-World_1912,0.468554769,0.52388567
Doyle_Arthur-Conan_The-Man-with-the-Twisted-Lip_1891,0.398637828,0.47571173
Doyle_Arthur-Conan_The-Red-Headed-League_1891,0.398637828,0.4447739
Doyle_Arthur-Conan_The-Sign-of-the-Four_1890,0.295802894,0.70762986
Doyle_Arthur-Conan_The-White-Company_1891,0.295802894,0.56877744
Galbraith_Lettice_A-Ghosts-Revenge_1893,0.140018459,0.39375836
Galbraith_Lettice_In-the-Seance-Room_1893,0.140018459,0.4145986
Galbraith_Lettice_The-Blue-Room_1893,0.140018459,0.48972538
Galbraith_Lettice_The-Case-of-Lady-Lukestan_1893,0.140018459,0.4540512
Galbraith_Lettice_The-Ghost-in-the-Chair_1893,0.140018459,0.5216975
Galbraith_Lettice_The-Missing-Model_1893,0.140018459,0.5237636
Galbraith_Lettice_The-Trainers-Ghost_1893,0.140018459,0.50481987
Grand_Sarah_The-Beth-Book_1897,0.140018459,0.4779452
Grand_Sarah_The-Heavenly-Twins_1893,0.118091093,0.5045678
Hazlitt_William_Liber-Amoris_1823,0.577872237,0.46372846
Jacob_Violet_The-Sheep-Stealers_1902,0.140018459,0.4894282
Johnson_Samuel_Rasselas_1759,0.925370323,0.54187876
Lee_Vernon_Hauntings_1890,0.140018459,0.36655912
