file_name,y,yhat
Sealsfield_Charles_Nathan-der-Squatter-Regulator_1837,0.0,0.0
Spitteler_Carl_Conrad-der-Leutnant_1912,0.0,0.0
Spitteler_Carl_Die-Maedchenfeinde_1907,0.0,0.0
Spitteler_Carl_Imago_1906,0.0,0.0
Spyri_Johanna_Heidi-kann-brauchen-was-es-gelernt-hat_1881,0.0,0.0
Spyri_Johanna_Heidis-Lehr-und-Wanderjahre_1880,0.0,0.0
Storm_Theodor_Aquis-submersus_1878,1.0,0.0
Storm_Theodor_Auf-dem-Staatshof_1859,0.0,0.0
Storm_Theodor_Der-Herr-Etatsrat_1881,1.0,0.0
Storm_Theodor_Der-Schimmelreiter_1888,1.0,0.0
Storm_Theodor_Draussen-im-Heidedorf_1872,0.0,0.0
Storm_Theodor_Ein-Doppelgaenger_1887,0.0,0.0
Storm_Theodor_Ein-Fest-auf-Haderslevhuus_1885,0.0,0.0
Storm_Theodor_Hans-und-Heinz-Kirch_1881,0.0,0.0
Storm_Theodor_Im-Nachbarhause-links_1875,0.0,0.0
Storm_Theodor_Immersee_1850,0.0,0.0
Storm_Theodor_Pole-Poppenspaeler_1874,0.0,0.0
Storm_Theodor_Renate_1878,0.0,0.0
Storm_Theodor_Schweigen_1883,1.0,0.0
Storm_Theodor_Zur-Chronik-von-Grieshuus_1883,1.0,0.0
Storm_Theodor_Zur-Wald-und-Wasserfreude_1880,1.0,0.0
Thoma_Ludwig_Andreas-Voest_1905,0.0,1.0
Tieck_Sophie_Alcandor-und-Angelica_1802,0.0,0.0
Tieck_Sophie_Belinde_1802,0.0,0.0
Tieck_Sophie_Das-Reh_1802,0.0,0.0
Tieck_Sophie_Das-Voegelchen_1802,0.0,0.0
Tieck_Sophie_Der-Einsiedler-und-die-Nonne_1802,0.0,0.0
Tieck_Sophie_Der-Unglueckliche_1802,0.0,0.0
Tieck_Sophie_Die-Blume-der-Liebe_1802,0.0,0.0
Tieck_Sophie_Die-Quelle-der-Liebe_1802,0.0,0.0
Tieck_Sophie_Die-Stimme-im-Walde_1802,0.0,0.0
Woerishoeffer_Sophie_Das-Naturforscherschiff_1881,0.0,1.0
Arnim_Achim_Der-Wintergarten_1809,0.0,1.0
Arnim_Achim_Die-Einquartierung-im-Pfarrhaus_1817,0.0,0.0
Arnim_Achim_Die-Kronenwaechter_1817,1.0,1.0
Arnim_Achim_Die-drei-liebreichen-Schwestern_1812,0.0,0.0
Arnim_Achim_Graefin-Dolores_1810,0.0,1.0
Arnim_Achim_Hollins-Liebeleben_1802,0.0,0.0
Arnim_Achim_Isabella-von-Aegypten_1812,0.0,0.0
Arnim_Achim_Majoratsherren_1818,0.0,0.0
Bierbaum_Otto_Stilpe_1897,1.0,1.0
Breden_Christine-von_Jungfer-Mutter_1892,0.0,0.0
Breden_Christine-von_Kaethes-Federhut_1876,0.0,0.0
Breden_Christine-von_Rahel_1876,0.0,0.0
Brentano_Clemens_Das-Maerchen-vom-Schneider-Siebentodt-auf-einen-Schlag_1810,1.0,0.0
Brentano_Clemens_Das-Maerchen-von-Fanferlieschen-Schoenefuesschen_1846,0.0,0.0
Brentano_Clemens_Das-Maerchen-von-dem-Hause-Staarenberg-und-den-Ahnen-des-Muellers-Radlauf_1810,0.0,0.0
Brentano_Clemens_Die-Chronika-des-fahrenden-Schuelers_1802,0.0,0.0
Brentano_Clemens_Die-Schachtel-mit-der-Friedenspuppe_1815,0.0,0.0
Brentano_Clemens_Die-mehreren-Wehmueller-und-ungarischen-Nationaldicher_1817,1.0,0.0
Brentano_Clemens_Gockel-Hinkel-und-Gackeleia_1837,1.0,0.0
Brentano_Clemens_Godwi_1801,0.0,1.0
Brentano_Clemens_Kasperl-und-Annerl_1815,0.0,0.0
Brentano_Clemens_Maerchen-von-dem-Rhein-und-dem-Mueller-Radlauf_1810,1.0,0.0
Courths-Mahler_Hedwig_Die-wilde-Ursula_1912,0.0,0.0
Droste-Huelshoff_Annette_Die-Judenbuche_1842,0.0,0.0
Felder_Franz-Michael_Reich-und-Arm_1868,0.0,1.0
Fontane_Theodor_Cecile_1887,0.0,1.0
Fontane_Theodor_Die-Poppenpuhls_1896,1.0,0.0
Fontane_Theodor_Effi-Briest_1895,1.0,1.0
Fontane_Theodor_Ellernkipp_1881,1.0,0.0
Fontane_Theodor_Frau-Jenny-Treibel_1892,1.0,1.0
Fontane_Theodor_Grete-Minde_1880,1.0,0.0
Fontane_Theodor_Irrungen-Wirrungen_1888,1.0,0.0
Fontane_Theodor_L-Adultera_1882,1.0,0.0
Fontane_Theodor_Mathilde-Moehring_1906,0.0,0.0
Fontane_Theodor_Quitt_1890,0.0,1.0
Fontane_Theodor_Schach-von-Wuthenow_1882,1.0,0.0
Fontane_Theodor_Stechlin_1898,1.0,1.0
Fontane_Theodor_Stine_1890,1.0,0.0
Fontane_Theodor_Unterm-Birnbaum_1885,0.0,0.0
Fontane_Theodor_Unwiederbringlich_1892,1.0,1.0
Fontane_Theodor_Vor-dem-Sturm_1878,1.0,1.0
Ludwig_Otto_Zwischen-Himmel-und-Erde_1856,1.0,1.0
Mann_Thomas_Die-Buddenbrooks_1901,0.0,1.0
Mann_Thomas_Tod-in-Venedig_1912,0.0,0.0
Mann_Thomas_Tonio-Kroeger_1903,0.0,0.0
Mann_Thomas_Tristan_1903,0.0,0.0
May_Karl_Ardistan-und-Dschinnistan_1909,0.0,1.0
May_Karl_Das-Waldroeschen_1883,0.0,1.0
Moellhausen_Balduin_Die-Mandanen-Waise_1865,0.0,1.0
Moerike_Eduard_Das-Stuttgarter-Hutzelmaennchen_1853,1.0,0.0
Moerike_Eduard_Die-Hand-der-Jezerte_1853,0.0,0.0
Moerike_Eduard_Maler-Bolten_1836,1.0,1.0
Moerike_Eduard_Mozart-auf-der-Reise-nach-Prag_1855,0.0,0.0
Motte-Fouque_Friedrich_Der-Zauberring_1813,0.0,1.0
Motte-Fouque_Friedrich_Die-Fahrten-Thiodolfs-des-Islaenders_1815,0.0,1.0
Motte-Fouque_Friedrich_Eine-Geschichte-vom-Galgenmaennlein_1810,0.0,0.0
Motte-Fouque_Friedrich_Sintram-und-seine-Gefaehrten_1814,0.0,0.0
Motte-Fouque_Friedrich_Udine_1814,0.0,0.0
Muegge_Theodor_Afraja_1854,1.0,1.0
Nietzsche_Friedrich_Also-sprach-Zarathustra_1883,1.0,1.0
Novalis_Novalis_Die-Lehrlinge-zu-Sais_1798,0.0,0.0
Novalis_Novalis_Heinrich-von-Ofterdingen_1802,0.0,0.0
Poetzl_Eduard_Wiener-Skizzen-aus-dem-Gerichtssaal_1884,0.0,1.0
Raabe_Wilhelm_Abu-Telfan_1867,1.0,1.0
Raabe_Wilhelm_Akten-des-Vogelsangs_1896,0.0,1.0
Raabe_Wilhelm_Alte-Nester_1880,1.0,1.0
Raabe_Wilhelm_Altershausen_1902,0.0,0.0
Raabe_Wilhelm_Aus-dem-Lebensbuch-des-Schulmeisterleins_1862,0.0,0.0
Raabe_Wilhelm_Chronik-der-Sperlingsgasse_1857,0.0,0.0
Raabe_Wilhelm_Das-Innerste_1878,0.0,0.0
Raabe_Wilhelm_Das-letzte-Recht_1862,0.0,0.0
Raabe_Wilhelm_Der-Hungerpastor_1864,1.0,1.0
Raabe_Wilhelm_Der-Schuedderump_1869,1.0,1.0
Raabe_Wilhelm_Die-schwarze-Galeere_1861,0.0,0.0
Raabe_Wilhelm_Eine-Grabrede-aus-dem-Jahr-1609_1865,0.0,0.0
Raabe_Wilhelm_Else-von-der-Tanne_1865,0.0,0.0
Raabe_Wilhelm_Eulenpfingsten_1879,0.0,0.0
Raabe_Wilhelm_Frau-Salome_1879,0.0,0.0
Raabe_Wilhelm_Hastenbeck_1898,0.0,1.0
Raabe_Wilhelm_Hoexter-und-Corvey_1879,0.0,0.0
Raabe_Wilhelm_Holunderbluete_1863,0.0,0.0
Raabe_Wilhelm_Horacker_1876,1.0,0.0
Raabe_Wilhelm_Keltische-Knochen_1864,0.0,0.0
Raabe_Wilhelm_Odfeld_1888,1.0,1.0
Raabe_Wilhelm_Pfisters-Muehle_1884,1.0,1.0
Raabe_Wilhelm_Sankt-Thomas_1866,0.0,0.0
Raabe_Wilhelm_Stopfkuchen_1890,1.0,1.0
Raabe_Wilhelm_Vom-alten-Proteus_1879,0.0,0.0
