book_name,y,yhat
Weerth_Georg_Ritter-Schnapphahnski_1849,-0.002261808934603,0.041342482
Wienbarg_Ludolph_Aesthetische-Feldzuege_1834,0.018263877820314103,0.04063229
Willkomm_Ernst_Weisse-Sclaven_1845,0.005778780495661704,0.03058295
Wobeser_Wilhelmine-Caroline_Elisa-oder-das-Weib-wie-es-seyn-sollte_1795,0.01652270203556079,0.0025646538
Alexis_Willibald_Cabanis_1830,0.023481274438305607,0.017243747
Alexis_Willibald_Der-Roland-von-Berlin_1840,-0.03429326513213975,0.039585344
Alexis_Willibald_Der-falsche-Woldemar_1842,0.02553004535147392,0.029026361
Alexis_Willibald_Isegrimm_1854,0.023100302805319325,0.045338444
Alexis_Willibald_Ruhe-ist-die-erste-Buergerpflicht_1852,0.023793571596010588,0.017557267
Alexis_Willibald_Schloss-Avalon_1826,0.02777325689635239,0.010981031
Alexis_Willibald_Walladmor_1824,0.0466493289132608,0.04101511
Ebner-Eschenbach_Marie_Das-Gemeindekind_1887,0.017594047366774605,0.016996833
Ebner-Eschenbach_Marie_Der-Kreisphysikus_1883,0.0120592105263157,0.011165937
Ebner-Eschenbach_Marie_Die-Poesie-des-Unbewussten_1883,-0.0058333333333333,0.0088688815
Ebner-Eschenbach_Marie_Die-Resel_1883,0.0759161490683229,0.049491506
Ebner-Eschenbach_Marie_Ein-kleiner-Roman_1887,0.0099537037037037,0.015742183
Ebner-Eschenbach_Marie_Krambabuli_1883,-0.0689473684210526,0.035533212
Ebner-Eschenbach_Marie_Lotti-die-Uhrmacherin_1874,0.016117276443363405,0.02592929
Ebner-Eschenbach_Marie_Rittmeister-Brand_1896,0.011405723905723896,0.018847913
Ebner-Eschenbach_Marie_Unsuehnbar_1890,-0.013945800368214101,0.026984252
Gerstaecker_Friedrich_Regulatoren-in-Arkansas_1846,0.02704377493851171,0.03190196
Heyse_Paul_Andrea-Delfin_1862,-0.0198023607760449,0.0002659678
Janitschek_Maria_Atlas_1893,-0.0051165708919719,0.003899493
Mundt_Theodor_Moderne-Lebenswirren-Briefe-und-Zeitabenteuer-eines-Salzschreibers_1834,0.020724683233351505,0.012855024
Saar_Ferdinand_Der-Steinklopfer_1874,-0.0173718610251118,0.011473032
Saar_Ferdinand_Die-Geigerin_1875,0.0,0.01918458
Saar_Ferdinand_Innocens_1865,0.0736967418546365,0.04126605
Saar_Ferdinand_Leutnant-Burda_1887,0.1520408163265305,0.04027587
Saar_Ferdinand_Schloss-Kostenitz_1892,0.0443650793650793,0.02735418
Saar_Ferdinand_Vae-victis_1883,0.0053174603174603,0.021386968
Stifter_Adalbert_Bergkristall_1853,0.0891304347826087,0.018942073
Stifter_Adalbert_Bergmilch_1853,0.0101190476190476,0.005185773
Stifter_Adalbert_Das-Haidedorf_1844,0.05266150516150515,0.0032985823
Stifter_Adalbert_Der-Condor_1840,0.0754530479891529,0.044827573
Stifter_Adalbert_Der-Nachsommer_1857,0.046366298104660156,0.008630959
Stifter_Adalbert_Granit_1852,0.053125,0.03893573
Stifter_Adalbert_Kalkstein_1853,0.0774193548387096,0.025185056
Stifter_Adalbert_Katzensilber_1853,0.009090909090909,0.022723109
Stifter_Adalbert_Turmalin_1853,0.0340425531914893,0.012495507
Stifter_Adalbert_Witiko_1865,0.0069950387395622,0.007116078
Bahr_Hermann_Die-gute-Schule_1890,0.05449429943021989,0.010391924
Chamisso_Adalbert_Peter-Schlemihl_1814,0.0389721795054136,0.02527181
Conrad_Michael-Georg_Was-die-Isar-rauscht_1887,0.009189416151075809,0.009106064
David_Jakob-Julius_Der-Uebergang_1902,0.038845525389643004,0.036785465
Ehrmann_Marianne_Amelie_1788,0.1829135338345864,0.026770262
Ehrmann_Marianne_Ninas-Briefe_1788,-0.0247549019607843,0.014106594
Fontane_Theodor_Die-Poppenpuhls_1896,0.05793502578191024,0.023975627
